Name,lir_total,lir_total_err_high,lir_total_err_low,lir_total_flag,lir_sf,lir_sf_err_high,lir_sf_err_low,lir_sf_flag,lir_agn,lir_agn_err_high,lir_agn_err_low,lir_agn_flag,agn_frac,agn_frac_err_high,agn_frac_err_low,agn_frac_flag
Fairall49,10.959258427,0.059451451699999325,0.010478404799998842,0,10.699226123759509,0.021522650840491764,0.04791820125950963,0,10.612953222315081,0.16332374828491858,0.0094548477150802057,0,0.45050000000000001,0.11509999999999998,0.01319999999999999,0
Fairall51,10.481789517399999,0.05304394600000073,0.016238953300000247,0,10.169675042248706,0.015747551251294567,0.045333492548705223,0,10.191568119248224,0.14417930545177704,0.012910966348224306,0,0.51259999999999994,0.1129,0.0,0
Fairall9,11.200254931199998,0.015548223500001512,0.021971078199998217,0,10.544450647071432,0.021688344928568526,0.039621381071432538,0,11.091848135548963,0.013873589851037593,0.01774292574896208,0,0.77910000000000001,0.010800000000000032,0.0,0
HB890241+622,11.105746868299999,0.014918215900001641,0.015034482599999066,0,10.428172920705951,0.027466334094048861,0.029493199605949982,0,11.00331898212573,0.012641395874268824,0.013658685925731717,0,0.78990000000000005,0.0097999999999999199,0.010800000000000032,0
IC0486,10.6402205422,0.015627356000001313,0.027151660699999525,0,10.540915316652399,0.0097810225476013812,0.037912895552398851,0,9.9507014336626742,0.097052775837326521,0.07377712917267587,0,0.2044,0.045500000000000013,0.022699999999999998,0
IC1657,10.309828770999999,0.010720743200000271,0.021817212100000205,0,10.309828770999999,0.0092128840000000878,0.024156744699999066,0,9.3098287709999994,,,-1,0.1,,,-1
IC1816,10.463653600200001,0.018929461199999054,0.020943120400000126,0,10.385236040593417,0.014899531206582495,0.030963002993416922,0,9.6816636431843648,0.11331520797563499,0.086267476904364315,0,0.16520000000000001,0.048299999999999982,0.025900000000000006,0
IC2461,9.4786373386899996,0.011891952070001821,0.014945495629998362,0,9.4786373386899996,0.010637311099999991,0.016627689759999953,0,8.4786373386899996,,,-1,0.1,,,-1
IC2637,11.015313685899999,0.023277051500000923,0.012039615599999109,0,11.015313685899999,0.022949282600000842,0.012699480999998514,0,10.015313685899999,,,-1,0.1,,,-1
IC2921,10.4711533779,0.019646159699998833,0.097677413800001389,0,9.6378794334800517,0.22969834192994831,0.010833797990052574,0,10.402204224677391,0.017913493622609522,0.17848332617739082,0,0.85319999999999996,0.0026000000000000467,0.15059999999999996,0
IC4329A,10.7097508634,0.018242794000000728,0.017570173000001077,0,10.117141767870731,0.028481323429268457,0.02543591767073039,0,10.581615565488194,0.018274167311805201,0.019982075088194051,0,0.74450000000000005,0.011599999999999944,0.011300000000000088,0
IC4518A,10.834955777399999,0.019836634300000711,0.019344940399998123,0,10.787263787062125,0.01942347723787563,0.019845811962124316,0,9.8519891166987801,0.1180044907512201,0.18267118931878024,0,0.10400000000000001,0.027799999999999991,0.034600000000000006,0
IC4709,10.106655007999999,0.012536458700001418,0.036972180799999421,0,9.8679060823086608,0.037428397551339643,0.01292749281866179,0,9.7328926931468995,0.010420712703099966,0.1050215229269007,0,0.4229,0.009299999999999975,0.070099999999999996,0
IC5063,10.6715175586,0.023431107400000428,0.055278776399999785,0,10.210468120614362,0.084172994785637556,0.030195089814361253,0,10.487161707731966,0.015674959868034577,0.14521740123196558,0,0.65410000000000001,0.012499999999999956,0.12550000000000006,0
IGRJ11366-6002,10.077373254600001,0.014897222300000124,0.019806537300000926,0,10.020422365608407,0.020868157891593242,0.018197244308407079,0,9.1669251374864551,0.086175682083544203,0.18725913002645456,0,0.1229,0.023800000000000002,0.040299999999999989,0
IGRJ23308+7120,10.490838033699999,0.016574500000000825,0.022265596499998708,0,10.47329018508499,0.016462214015010801,0.030716546284988766,0,9.5388912068156078,,,-1,0.11169999999999999,,,-1
IISZ010,10.227422284799999,0.019664470300000403,0.020815441199999896,0,9.4501387559475827,0.023303886552417552,0.023467306737583016,0,10.148067286206787,0.020569427393212436,0.023533538206788052,0,0.83299999999999996,0.0070000000000000062,0.0056799999999999073,0
IIZw083,10.977912444000001,0.015358040899998926,0.016740314599999806,0,10.533732127061192,0.019303176438807412,0.024971632161191692,0,10.784363767247264,0.01627000715273752,0.01502791514726276,0,0.64039999999999997,0.013700000000000045,0.0,0
IRAS03219+4031,11.150699528599999,0.015360097200000311,0.02767753839999898,0,11.150699528599999,0.0145703978000018,0.029250314299998692,0,10.150699528599999,,,-1,0.1,,,-1
IRAS04124-0803,11.0239201466,0.025927800299999859,0.01610070150000098,0,10.431311051070731,0.047698887829268344,0.016245745670731893,0,10.895784848688194,0.020692747211805695,0.014748471188195111,0,0.74450000000000005,0.0,0.011300000000000088,0
IRAS05078+1626,10.478901604800001,0.082501653699999622,0.017050079000000551,0,10.102254286337994,0.027236760262006499,0.073701566337993185,0,10.242254713548217,0.17295327265178351,0.028928164548217339,0,0.57989999999999997,0.13340000000000007,0.027499999999999969,0
IRAS05218-1212,10.9656237796,0.01969739730000164,0.016927052599999826,0,10.35283557991373,0.033273988686270073,0.024201123413730485,0,10.844203017662219,0.016976278837782743,0.01805922176222019,0,0.75609999999999999,0.011700000000000044,0.011599999999999944,0
IRAS05589+2828,10.9321496544,0.12069368909999945,0.0082286162000002605,0,10.555502335937993,0.025644734662007451,0.12379216573799212,0,10.695502763148216,0.23895625605178417,0.0082286162482159142,0,0.57989999999999997,0.17620000000000002,0.014299999999999979,0
KAZ320,10.555703465800001,0.010304646199999823,0.047910783700000792,0,10.179056147337993,0.031088987262007706,0.02966876213799452,0,10.319056574548217,0.013134538251783567,0.14549292304821648,0,0.57989999999999997,0.015000000000000013,0.099499999999999977,0
KUG1141+371,9.9002116742399995,0.033063577760000129,0.039346739139999087,0,9.4742429419677183,0.056399629282282149,0.093509620457718157,0,9.6960916915840745,0.049804683335924693,0.052553708984074632,0,0.625,0.070500000000000007,0.035200000000000009,0
KUG1208+386,10.0657759137,0.018398647200001506,0.10017291948000029,0,9.4099716295714337,0.12571980342856648,0.022721829011432604,0,9.9573691180489643,0.017386217241034174,0.21276947225896414,0,0.77910000000000001,0.010800000000000032,0.16869999999999996,0
LCRSB034324.7-394349,10.5264082133,0.12276705000000021,0.012475392299998944,0,9.9913446424217334,0.028313353378267792,0.15173935587173304,0,10.37662545509839,0.20183246560161017,0.013052918098388488,0,0.70830000000000004,0.14119999999999999,0.0057000000000000384,0
LCRSB232242.2-384320,10.647261867300001,0.02668739529999975,0.011308631300000371,0,10.636667185301517,0.029036556298482452,0.012299274801517157,0,9.647261867300001,,,-1,0.1,,,-1
LEDA138501,10.1539238475,,,-1,9.6262205193899995,,,-1,9.8808644262399987,,,1,0.68000000000000005,,,1
LEDA170194,10.567333444700001,0.020235947199999771,0.024115690700000414,0,10.371472877035352,0.029511671664648631,0.017407417435350681,0,10.127240069736114,0.043553433463886293,0.093373111536113385,0,0.36299999999999999,0.016800000000000037,0.060400000000000009,0
LEDA214543,10.097120518300001,0.039113244099999278,0.021180233500000867,0,9.8276605547771201,0.015113855722878711,0.031983054547120915,0,9.7620444117380831,0.10432055064191736,0.023330396368082873,0,0.46229999999999999,0.075199999999999989,0.009000000000000008,0
